Price,Close
Ticker,005930.KS
DATE,
2024-06-21,77722.6796875
2024-06-24,78305.59375
2024-06-25,78499.8984375
2024-06-26,78985.671875
2024-06-27,79630.7109375
2024-06-28,79533.140625
2024-07-01,79825.890625
2024-07-02,79825.890625
2024-07-03,79825.890625
2024-07-04,82558.3203125
2024-07-05,84997.9765625
2024-07-08,85290.7421875
2024-07-09,85681.09375
2024-07-10,85681.09375
2024-07-11,85485.9140625
2024-07-12,82363.1484375
2024-07-15,84607.640625
2024-07-16,85583.5078125
2024-07-17,84607.640625
2024-07-18,84802.8203125
2024-07-19,82363.1484375
2024-07-22,80996.9296875
2024-07-23,81875.21875
2024-07-24,80021.0703125
2024-07-25,78459.6796875
2024-07-26,78947.6171875
2024-07-29,79240.375
2024-07-30,79045.203125
2024-07-31,81875.21875
2024-08-01,81094.515625
2024-08-02,77678.984375
2024-08-05,69676.875
2024-08-06,70750.328125
2024-08-07,72897.234375
2024-08-08,71628.6171875
2024-08-09,72897.234375
2024-08-12,73677.9375
2024-08-13,74263.4453125
2024-08-14,75336.8984375
2024-08-16,78264.5
2024-08-19,76410.359375
2024-08-20,76995.8828125
2024-08-21,76410.359375
2024-08-22,76410.359375
2024-08-23,75824.8359375
2024-08-26,74263.4453125
2024-08-27,73970.6953125
2024-08-28,74556.2109375
2024-08-29,72214.1328125
2024-08-30,72506.890625
2024-09-02,72604.4765625
2024-09-03,70750.328125
2024-09-04,68310.6640625
2024-09-05,67334.796875
2024-09-06,67237.2109375
2024-09-09,65870.9921875
2024-09-10,64602.375
2024-09-11,63333.7421875
2024-09-12,64699.953125
2024-09-13,62845.8125
2024-09-19,61577.1875
2024-09-20,61479.59375
2024-09-23,61089.25390625
2024-09-24,61674.7734375
2024-09-25,60698.90234375
2024-09-26,63138.5703125
2024-09-27,63002.16015625
2024-09-30,60352.5390625
2024-10-02,60156.26953125
2024-10-04,59469.3359375
2024-10-07,59861.8671875
2024-10-08,59174.9296875
2024-10-10,57801.05078125
2024-10-11,58193.58984375
2024-10-14,58193.58984375
2024-10-15,59861.8671875
2024-10-16,58389.859375
2024-10-17,58586.125
2024-10-18,58095.453125
2024-10-21,57899.18359375
2024-10-22,56623.4453125
2024-10-23,57997.31640625
2024-10-24,55543.96875
